Avg_Hosp,State,Period,Claim Type,Avg_State,Avg_Nation,Percent_Hosp,Percent_State,Percent_Nation,Avg_State_Category
395.0,45,3,4,785.0,855.0,0.026099999999999998,0.038,0.0395,1.0
3056.0,45,3,5,2932.0,3228.0,0.2023,0.1418,0.1491,3.0
80.0,45,3,6,81.0,89.0,0.0053,0.0039000000000000003,0.0040999999999999995,1.0
873.0,45,3,7,1109.0,1174.0,0.057800000000000004,0.0536,0.0542,2.0
15103.0,45,4,8,20676.0,21646.0,1.0,1.0,1.0,6.0
24.0,45,1,1,12.0,13.0,0.0013,0.0006,0.0006,1.0
0.0,45,1,2,0.0,1.0,0.0,0.0,0.0,0.0
0.0,45,1,3,7.0,7.0,0.0,0.0003,0.0003,1.0
43.0,45,1,4,120.0,152.0,0.0024,0.0058,0.006999999999999999,1.0
0.0,45,1,5,2.0,2.0,0.0,0.0001,0.0001,1.0
6.0,45,1,6,7.0,8.0,0.0003,0.0003,0.0004,1.0
509.0,45,1,7,571.0,585.0,0.0278,0.0276,0.027000000000000003,1.0
0.0,45,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,2,0.0,0.0,0.0,0.0,0.0,0.0
7677.0,45,2,3,10041.0,10139.0,0.4202,0.48560000000000003,0.46840000000000004,6.0
0.0,45,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,5,0.0,0.0,0.0,0.0,0.0,0.0
10.0,45,2,6,16.0,19.0,0.0005,0.0008,0.0009,1.0
745.0,45,2,7,1462.0,1545.0,0.0408,0.0707,0.07139999999999999,2.0
896.0,45,3,1,917.0,825.0,0.049100000000000005,0.0443,0.0381,1.0
177.0,45,3,2,161.0,149.0,0.0097,0.0078000000000000005,0.0069,1.0
1957.0,45,3,3,2456.0,2857.0,0.10710000000000001,0.1188,0.132,3.0
816.0,45,3,4,785.0,855.0,0.0446,0.038,0.0395,1.0
4578.0,45,3,5,2932.0,3228.0,0.2506,0.1418,0.1491,3.0
37.0,45,3,6,81.0,89.0,0.002,0.0039000000000000003,0.0040999999999999995,1.0
795.0,45,3,7,1109.0,1174.0,0.0435,0.0536,0.0542,2.0
18270.0,45,4,8,20676.0,21646.0,1.0,1.0,1.0,6.0
0.0,45,1,1,12.0,13.0,0.0,0.0006,0.0006,1.0
0.0,45,1,2,0.0,1.0,0.0,0.0,0.0,0.0
0.0,45,1,3,7.0,7.0,0.0,0.0003,0.0003,1.0
13.0,45,1,4,120.0,152.0,0.0008,0.0058,0.006999999999999999,1.0
1.0,45,1,5,2.0,2.0,0.0001,0.0001,0.0001,1.0
4.0,45,1,6,7.0,8.0,0.0002,0.0003,0.0004,1.0
454.0,45,1,7,571.0,585.0,0.029900000000000003,0.0276,0.027000000000000003,1.0
0.0,45,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,2,0.0,0.0,0.0,0.0,0.0,0.0
7494.0,45,2,3,10041.0,10139.0,0.4941,0.48560000000000003,0.46840000000000004,6.0
0.0,45,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,5,0.0,0.0,0.0,0.0,0.0,0.0
17.0,45,2,6,16.0,19.0,0.0011,0.0008,0.0009,1.0
832.0,45,2,7,1462.0,1545.0,0.0548,0.0707,0.07139999999999999,2.0
797.0,45,3,1,917.0,825.0,0.0526,0.0443,0.0381,1.0
60.0,45,3,2,161.0,149.0,0.004,0.0078000000000000005,0.0069,1.0
1677.0,45,3,3,2456.0,2857.0,0.1106,0.1188,0.132,3.0
821.0,45,3,4,785.0,855.0,0.0542,0.038,0.0395,1.0
2075.0,45,3,5,2932.0,3228.0,0.1368,0.1418,0.1491,3.0
50.0,45,3,6,81.0,89.0,0.0033,0.0039000000000000003,0.0040999999999999995,1.0
872.0,45,3,7,1109.0,1174.0,0.0575,0.0536,0.0542,2.0
15167.0,45,4,8,20676.0,21646.0,1.0,1.0,1.0,6.0
14.0,45,1,1,12.0,13.0,0.0007000000000000001,0.0006,0.0006,1.0
3.0,45,1,2,0.0,1.0,0.0001,0.0,0.0,0.0
2.0,45,1,3,7.0,7.0,0.0001,0.0003,0.0003,1.0
45.0,45,1,4,120.0,152.0,0.0022,0.0058,0.006999999999999999,1.0
1.0,45,1,5,2.0,2.0,0.0001,0.0001,0.0001,1.0
6.0,45,1,6,7.0,8.0,0.0003,0.0003,0.0004,1.0
522.0,45,1,7,571.0,585.0,0.0254,0.0276,0.027000000000000003,1.0
0.0,45,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,2,0.0,0.0,0.0,0.0,0.0,0.0
9895.0,45,2,3,10041.0,10139.0,0.4825,0.48560000000000003,0.46840000000000004,6.0
0.0,45,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,5,0.0,0.0,0.0,0.0,0.0,0.0
13.0,45,2,6,16.0,19.0,0.0006,0.0008,0.0009,1.0
1439.0,45,2,7,1462.0,1545.0,0.0702,0.0707,0.07139999999999999,2.0
1037.0,45,3,1,917.0,825.0,0.0506,0.0443,0.0381,1.0
204.0,45,3,2,161.0,149.0,0.01,0.0078000000000000005,0.0069,1.0
2427.0,45,3,3,2456.0,2857.0,0.1183,0.1188,0.132,3.0
752.0,45,3,4,785.0,855.0,0.036699999999999997,0.038,0.0395,1.0
2922.0,45,3,5,2932.0,3228.0,0.1425,0.1418,0.1491,3.0
95.0,45,3,6,81.0,89.0,0.0046,0.0039000000000000003,0.0040999999999999995,1.0
1133.0,45,3,7,1109.0,1174.0,0.0552,0.0536,0.0542,2.0
20508.0,45,4,8,20676.0,21646.0,1.0,1.0,1.0,6.0
1.0,45,1,1,12.0,13.0,0.0001,0.0006,0.0006,1.0
0.0,45,1,2,0.0,1.0,0.0,0.0,0.0,0.0
17.0,45,1,3,7.0,7.0,0.0013,0.0003,0.0003,1.0
323.0,45,1,4,120.0,152.0,0.025,0.0058,0.006999999999999999,1.0
0.0,45,1,5,2.0,2.0,0.0,0.0001,0.0001,1.0
0.0,45,1,6,7.0,8.0,0.0,0.0003,0.0004,1.0
382.0,45,1,7,571.0,585.0,0.0296,0.0276,0.027000000000000003,1.0
0.0,45,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,2,0.0,0.0,0.0,0.0,0.0,0.0
6877.0,45,2,3,10041.0,10139.0,0.5329999999999999,0.48560000000000003,0.46840000000000004,6.0
0.0,45,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,6,16.0,19.0,0.0,0.0008,0.0009,1.0
828.0,45,2,7,1462.0,1545.0,0.0642,0.0707,0.07139999999999999,2.0
271.0,45,3,1,917.0,825.0,0.021,0.0443,0.0381,1.0
0.0,45,3,2,161.0,149.0,0.0,0.0078000000000000005,0.0069,1.0
2745.0,45,3,3,2456.0,2857.0,0.2127,0.1188,0.132,3.0
397.0,45,3,4,785.0,855.0,0.0308,0.038,0.0395,1.0
315.0,45,3,5,2932.0,3228.0,0.024399999999999998,0.1418,0.1491,3.0
24.0,45,3,6,81.0,89.0,0.0018,0.0039000000000000003,0.0040999999999999995,1.0
723.0,45,3,7,1109.0,1174.0,0.055999999999999994,0.0536,0.0542,2.0
12901.0,45,4,8,20676.0,21646.0,1.0,1.0,1.0,6.0
23.0,45,1,1,12.0,13.0,0.0015,0.0006,0.0006,1.0
0.0,45,1,2,0.0,1.0,0.0,0.0,0.0,0.0
0.0,45,1,3,7.0,7.0,0.0,0.0003,0.0003,1.0
30.0,45,1,4,120.0,152.0,0.0019,0.0058,0.006999999999999999,1.0
0.0,45,1,5,2.0,2.0,0.0,0.0001,0.0001,1.0
76.0,45,1,6,7.0,8.0,0.0049,0.0003,0.0004,1.0
469.0,45,1,7,571.0,585.0,0.0301,0.0276,0.027000000000000003,1.0
0.0,45,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,2,0.0,0.0,0.0,0.0,0.0,0.0
6929.0,45,2,3,10041.0,10139.0,0.44520000000000004,0.48560000000000003,0.46840000000000004,6.0
0.0,45,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,5,0.0,0.0,0.0,0.0,0.0,0.0
9.0,45,2,6,16.0,19.0,0.0006,0.0008,0.0009,1.0
561.0,45,2,7,1462.0,1545.0,0.036000000000000004,0.0707,0.07139999999999999,2.0
713.0,45,3,1,917.0,825.0,0.0458,0.0443,0.0381,1.0
137.0,45,3,2,161.0,149.0,0.0088,0.0078000000000000005,0.0069,1.0
1605.0,45,3,3,2456.0,2857.0,0.10310000000000001,0.1188,0.132,3.0
625.0,45,3,4,785.0,855.0,0.0401,0.038,0.0395,1.0
3446.0,45,3,5,2932.0,3228.0,0.2214,0.1418,0.1491,3.0
59.0,45,3,6,81.0,89.0,0.0038,0.0039000000000000003,0.0040999999999999995,1.0
882.0,45,3,7,1109.0,1174.0,0.0567,0.0536,0.0542,2.0
15564.0,45,4,8,20676.0,21646.0,1.0,1.0,1.0,6.0
8.0,45,1,1,12.0,13.0,0.0005,0.0006,0.0006,1.0
0.0,45,1,2,0.0,1.0,0.0,0.0,0.0,0.0
0.0,45,1,3,7.0,7.0,0.0,0.0003,0.0003,1.0
21.0,45,1,4,120.0,152.0,0.0012,0.0058,0.006999999999999999,1.0
6.0,45,1,5,2.0,2.0,0.0004,0.0001,0.0001,1.0
6.0,45,1,6,7.0,8.0,0.0003,0.0003,0.0004,1.0
467.0,45,1,7,571.0,585.0,0.0269,0.0276,0.027000000000000003,1.0
0.0,45,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,2,0.0,0.0,0.0,0.0,0.0,0.0
7839.0,45,2,3,10041.0,10139.0,0.45159999999999995,0.48560000000000003,0.46840000000000004,6.0
0.0,45,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,5,0.0,0.0,0.0,0.0,0.0,0.0
15.0,45,2,6,16.0,19.0,0.0009,0.0008,0.0009,1.0
824.0,45,2,7,1462.0,1545.0,0.0475,0.0707,0.07139999999999999,2.0
882.0,45,3,1,917.0,825.0,0.0508,0.0443,0.0381,1.0
85.0,45,3,2,161.0,149.0,0.0049,0.0078000000000000005,0.0069,1.0
1849.0,45,3,3,2456.0,2857.0,0.1065,0.1188,0.132,3.0
524.0,45,3,4,785.0,855.0,0.0302,0.038,0.0395,1.0
3920.0,45,3,5,2932.0,3228.0,0.22579999999999997,0.1418,0.1491,3.0
80.0,45,3,6,81.0,89.0,0.0046,0.0039000000000000003,0.0040999999999999995,1.0
833.0,45,3,7,1109.0,1174.0,0.048,0.0536,0.0542,2.0
17359.0,45,4,8,20676.0,21646.0,1.0,1.0,1.0,6.0
15.0,45,1,1,12.0,13.0,0.0008,0.0006,0.0006,1.0
0.0,45,1,2,0.0,1.0,0.0,0.0,0.0,0.0
5.0,45,1,3,7.0,7.0,0.0003,0.0003,0.0003,1.0
43.0,45,1,4,120.0,152.0,0.0022,0.0058,0.006999999999999999,1.0
1.0,45,1,5,2.0,2.0,0.0,0.0001,0.0001,1.0
5.0,45,1,6,7.0,8.0,0.0003,0.0003,0.0004,1.0
549.0,45,1,7,571.0,585.0,0.0279,0.0276,0.027000000000000003,1.0
0.0,45,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,2,0.0,0.0,0.0,0.0,0.0,0.0
9832.0,45,2,3,10041.0,10139.0,0.4987,0.48560000000000003,0.46840000000000004,6.0
0.0,45,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,5,0.0,0.0,0.0,0.0,0.0,0.0
13.0,45,2,6,16.0,19.0,0.0007000000000000001,0.0008,0.0009,1.0
1763.0,45,2,7,1462.0,1545.0,0.0894,0.0707,0.07139999999999999,2.0
834.0,45,3,1,917.0,825.0,0.042300000000000004,0.0443,0.0381,1.0
164.0,45,3,2,161.0,149.0,0.0083,0.0078000000000000005,0.0069,1.0
2447.0,45,3,3,2456.0,2857.0,0.1242,0.1188,0.132,3.0
686.0,45,3,4,785.0,855.0,0.0348,0.038,0.0395,1.0
1973.0,45,3,5,2932.0,3228.0,0.1001,0.1418,0.1491,3.0
105.0,45,3,6,81.0,89.0,0.0053,0.0039000000000000003,0.0040999999999999995,1.0
1278.0,45,3,7,1109.0,1174.0,0.06480000000000001,0.0536,0.0542,2.0
19713.0,45,4,8,20676.0,21646.0,1.0,1.0,1.0,6.0
7.0,45,1,1,12.0,13.0,0.0003,0.0006,0.0006,1.0
0.0,45,1,2,0.0,1.0,0.0,0.0,0.0,0.0
2.0,45,1,3,7.0,7.0,0.0001,0.0003,0.0003,1.0
36.0,45,1,4,120.0,152.0,0.0017000000000000001,0.0058,0.006999999999999999,1.0
0.0,45,1,5,2.0,2.0,0.0,0.0001,0.0001,1.0
3.0,45,1,6,7.0,8.0,0.0001,0.0003,0.0004,1.0
529.0,45,1,7,571.0,585.0,0.024399999999999998,0.0276,0.027000000000000003,1.0
0.0,45,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,2,0.0,0.0,0.0,0.0,0.0,0.0
11043.0,45,2,3,10041.0,10139.0,0.5092,0.48560000000000003,0.46840000000000004,6.0
0.0,45,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,5,0.0,0.0,0.0,0.0,0.0,0.0
7.0,45,2,6,16.0,19.0,0.0003,0.0008,0.0009,1.0
2051.0,45,2,7,1462.0,1545.0,0.0946,0.0707,0.07139999999999999,2.0
783.0,45,3,1,917.0,825.0,0.0361,0.0443,0.0381,1.0
183.0,45,3,2,161.0,149.0,0.0084,0.0078000000000000005,0.0069,1.0
2481.0,45,3,3,2456.0,2857.0,0.1144,0.1188,0.132,3.0
489.0,45,3,4,785.0,855.0,0.0226,0.038,0.0395,1.0
2807.0,45,3,5,2932.0,3228.0,0.1294,0.1418,0.1491,3.0
68.0,45,3,6,81.0,89.0,0.0032,0.0039000000000000003,0.0040999999999999995,1.0
1195.0,45,3,7,1109.0,1174.0,0.055099999999999996,0.0536,0.0542,2.0
21685.0,45,4,8,20676.0,21646.0,1.0,1.0,1.0,6.0
13.0,45,1,1,12.0,13.0,0.0007000000000000001,0.0006,0.0006,1.0
0.0,45,1,2,0.0,1.0,0.0,0.0,0.0,0.0
3.0,45,1,3,7.0,7.0,0.0002,0.0003,0.0003,1.0
116.0,45,1,4,120.0,152.0,0.006,0.0058,0.006999999999999999,1.0
3.0,45,1,5,2.0,2.0,0.0001,0.0001,0.0001,1.0
4.0,45,1,6,7.0,8.0,0.0002,0.0003,0.0004,1.0
505.0,45,1,7,571.0,585.0,0.0259,0.0276,0.027000000000000003,1.0
0.0,45,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,2,0.0,0.0,0.0,0.0,0.0,0.0
8909.0,45,2,3,10041.0,10139.0,0.4561,0.48560000000000003,0.46840000000000004,6.0
0.0,45,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,5,0.0,0.0,0.0,0.0,0.0,0.0
23.0,45,2,6,16.0,19.0,0.0012,0.0008,0.0009,1.0
999.0,45,2,7,1462.0,1545.0,0.051100000000000007,0.0707,0.07139999999999999,2.0
975.0,45,3,1,917.0,825.0,0.0499,0.0443,0.0381,1.0
219.0,45,3,2,161.0,149.0,0.011200000000000002,0.0078000000000000005,0.0069,1.0
1797.0,45,3,3,2456.0,2857.0,0.092,0.1188,0.132,3.0
631.0,45,3,4,785.0,855.0,0.0323,0.038,0.0395,1.0
4214.0,45,3,5,2932.0,3228.0,0.2157,0.1418,0.1491,3.0
83.0,45,3,6,81.0,89.0,0.0042,0.0039000000000000003,0.0040999999999999995,1.0
1041.0,45,3,7,1109.0,1174.0,0.0533,0.0536,0.0542,2.0
19534.0,45,4,8,20676.0,21646.0,1.0,1.0,1.0,6.0
21.0,45,1,1,12.0,13.0,0.0012,0.0006,0.0006,1.0
0.0,45,1,2,0.0,1.0,0.0,0.0,0.0,0.0
0.0,45,1,3,7.0,7.0,0.0,0.0003,0.0003,1.0
29.0,45,1,4,120.0,152.0,0.0016,0.0058,0.006999999999999999,1.0
4.0,45,1,5,2.0,2.0,0.0002,0.0001,0.0001,1.0
14.0,45,1,6,7.0,8.0,0.0008,0.0003,0.0004,1.0
556.0,45,1,7,571.0,585.0,0.030899999999999997,0.0276,0.027000000000000003,1.0
0.0,45,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,2,0.0,0.0,0.0,0.0,0.0,0.0
7621.0,45,2,3,10041.0,10139.0,0.4233,0.48560000000000003,0.46840000000000004,6.0
0.0,45,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,5,0.0,0.0,0.0,0.0,0.0,0.0
8.0,45,2,6,16.0,19.0,0.0005,0.0008,0.0009,1.0
793.0,45,2,7,1462.0,1545.0,0.0441,0.0707,0.07139999999999999,2.0
1045.0,45,3,1,917.0,825.0,0.0581,0.0443,0.0381,1.0
110.0,45,3,2,161.0,149.0,0.0060999999999999995,0.0078000000000000005,0.0069,1.0
2299.0,45,3,3,2456.0,2857.0,0.1277,0.1188,0.132,3.0
524.0,45,3,4,785.0,855.0,0.0291,0.038,0.0395,1.0
3936.0,45,3,5,2932.0,3228.0,0.2186,0.1418,0.1491,3.0
53.0,45,3,6,81.0,89.0,0.003,0.0039000000000000003,0.0040999999999999995,1.0
990.0,45,3,7,1109.0,1174.0,0.055,0.0536,0.0542,2.0
18003.0,45,4,8,20676.0,21646.0,1.0,1.0,1.0,6.0
11.0,45,1,1,12.0,13.0,0.0005,0.0006,0.0006,1.0
0.0,45,1,2,0.0,1.0,0.0,0.0,0.0,0.0
9.0,45,1,3,7.0,7.0,0.0004,0.0003,0.0003,1.0
84.0,45,1,4,120.0,152.0,0.004,0.0058,0.006999999999999999,1.0
1.0,45,1,5,2.0,2.0,0.0,0.0001,0.0001,1.0
9.0,45,1,6,7.0,8.0,0.0004,0.0003,0.0004,1.0
580.0,45,1,7,571.0,585.0,0.0277,0.0276,0.027000000000000003,1.0
0.0,45,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,2,0.0,0.0,0.0,0.0,0.0,0.0
10195.0,45,2,3,10041.0,10139.0,0.4865,0.48560000000000003,0.46840000000000004,6.0
0.0,45,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,5,0.0,0.0,0.0,0.0,0.0,0.0
12.0,45,2,6,16.0,19.0,0.0006,0.0008,0.0009,1.0
1645.0,45,2,7,1462.0,1545.0,0.0785,0.0707,0.07139999999999999,2.0
845.0,45,3,1,917.0,825.0,0.0403,0.0443,0.0381,1.0
161.0,45,3,2,161.0,149.0,0.0077,0.0078000000000000005,0.0069,1.0
3061.0,45,3,3,2456.0,2857.0,0.1461,0.1188,0.132,3.0
647.0,45,3,4,785.0,855.0,0.030899999999999997,0.038,0.0395,1.0
2347.0,45,3,5,2932.0,3228.0,0.11199999999999999,0.1418,0.1491,3.0
81.0,45,3,6,81.0,89.0,0.0039000000000000003,0.0039000000000000003,0.0040999999999999995,1.0
1269.0,45,3,7,1109.0,1174.0,0.0605,0.0536,0.0542,2.0
20958.0,45,4,8,20676.0,21646.0,1.0,1.0,1.0,6.0
13.0,45,1,1,12.0,13.0,0.0007000000000000001,0.0006,0.0006,1.0
0.0,45,1,2,0.0,1.0,0.0,0.0,0.0,0.0
0.0,45,1,3,7.0,7.0,0.0,0.0003,0.0003,1.0
46.0,45,1,4,120.0,152.0,0.0024,0.0058,0.006999999999999999,1.0
0.0,45,1,5,2.0,2.0,0.0,0.0001,0.0001,1.0
5.0,45,1,6,7.0,8.0,0.0003,0.0003,0.0004,1.0
613.0,45,1,7,571.0,585.0,0.0325,0.0276,0.027000000000000003,1.0
0.0,45,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,2,0.0,0.0,0.0,0.0,0.0,0.0
8994.0,45,2,3,10041.0,10139.0,0.4763,0.48560000000000003,0.46840000000000004,6.0
0.0,45,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,5,0.0,0.0,0.0,0.0,0.0,0.0
14.0,45,2,6,16.0,19.0,0.0008,0.0008,0.0009,1.0
1482.0,45,2,7,1462.0,1545.0,0.0785,0.0707,0.07139999999999999,2.0
1059.0,45,3,1,917.0,825.0,0.056100000000000004,0.0443,0.0381,1.0
168.0,45,3,2,161.0,149.0,0.0089,0.0078000000000000005,0.0069,1.0
2187.0,45,3,3,2456.0,2857.0,0.1158,0.1188,0.132,3.0
756.0,45,3,4,785.0,855.0,0.04,0.038,0.0395,1.0
2151.0,45,3,5,2932.0,3228.0,0.1139,0.1418,0.1491,3.0
54.0,45,3,6,81.0,89.0,0.0029,0.0039000000000000003,0.0040999999999999995,1.0
1340.0,45,3,7,1109.0,1174.0,0.071,0.0536,0.0542,2.0
18882.0,45,4,8,20676.0,21646.0,1.0,1.0,1.0,6.0
48.0,45,1,1,12.0,13.0,0.0028000000000000004,0.0006,0.0006,1.0
0.0,45,1,2,0.0,1.0,0.0,0.0,0.0,0.0
0.0,45,1,3,7.0,7.0,0.0,0.0003,0.0003,1.0
47.0,45,1,4,120.0,152.0,0.0027,0.0058,0.006999999999999999,1.0
0.0,45,1,5,2.0,2.0,0.0,0.0001,0.0001,1.0
9.0,45,1,6,7.0,8.0,0.0005,0.0003,0.0004,1.0
526.0,45,1,7,571.0,585.0,0.030699999999999998,0.0276,0.027000000000000003,1.0
0.0,45,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,2,0.0,0.0,0.0,0.0,0.0,0.0
7356.0,45,2,3,10041.0,10139.0,0.4289,0.48560000000000003,0.46840000000000004,6.0
0.0,45,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,5,0.0,0.0,0.0,0.0,0.0,0.0
10.0,45,2,6,16.0,19.0,0.0006,0.0008,0.0009,1.0
591.0,45,2,7,1462.0,1545.0,0.0344,0.0707,0.07139999999999999,2.0
479.0,45,3,1,917.0,825.0,0.0279,0.0443,0.0381,1.0
131.0,45,3,2,161.0,149.0,0.0076,0.0078000000000000005,0.0069,1.0
2721.0,45,3,3,2456.0,2857.0,0.1586,0.1188,0.132,3.0
772.0,45,3,4,785.0,855.0,0.045,0.038,0.0395,1.0
3244.0,45,3,5,2932.0,3228.0,0.1891,0.1418,0.1491,3.0
74.0,45,3,6,81.0,89.0,0.0043,0.0039000000000000003,0.0040999999999999995,1.0
1145.0,45,3,7,1109.0,1174.0,0.0667,0.0536,0.0542,2.0
17152.0,45,4,8,20676.0,21646.0,1.0,1.0,1.0,6.0
50.0,45,1,1,12.0,13.0,0.0029,0.0006,0.0006,1.0
0.0,45,1,2,0.0,1.0,0.0,0.0,0.0,0.0
0.0,45,1,3,7.0,7.0,0.0,0.0003,0.0003,1.0
33.0,45,1,4,120.0,152.0,0.0019,0.0058,0.006999999999999999,1.0
5.0,45,1,5,2.0,2.0,0.0003,0.0001,0.0001,1.0
21.0,45,1,6,7.0,8.0,0.0012,0.0003,0.0004,1.0
551.0,45,1,7,571.0,585.0,0.0317,0.0276,0.027000000000000003,1.0
0.0,45,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,2,0.0,0.0,0.0,0.0,0.0,0.0
6951.0,45,2,3,10041.0,10139.0,0.40020000000000006,0.48560000000000003,0.46840000000000004,6.0
0.0,45,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,5,0.0,0.0,0.0,0.0,0.0,0.0
5.0,45,2,6,16.0,19.0,0.0003,0.0008,0.0009,1.0
726.0,45,2,7,1462.0,1545.0,0.0418,0.0707,0.07139999999999999,2.0
1079.0,45,3,1,917.0,825.0,0.0621,0.0443,0.0381,1.0
204.0,45,3,2,161.0,149.0,0.0118,0.0078000000000000005,0.0069,1.0
1902.0,45,3,3,2456.0,2857.0,0.10949999999999999,0.1188,0.132,3.0
490.0,45,3,4,785.0,855.0,0.0282,0.038,0.0395,1.0
4322.0,45,3,5,2932.0,3228.0,0.2488,0.1418,0.1491,3.0
57.0,45,3,6,81.0,89.0,0.0033,0.0039000000000000003,0.0040999999999999995,1.0
973.0,45,3,7,1109.0,1174.0,0.055999999999999994,0.0536,0.0542,2.0
17370.0,45,4,8,20676.0,21646.0,1.0,1.0,1.0,6.0
35.0,45,1,1,12.0,13.0,0.0018,0.0006,0.0006,1.0
0.0,45,1,2,0.0,1.0,0.0,0.0,0.0,0.0
0.0,45,1,3,7.0,7.0,0.0,0.0003,0.0003,1.0
30.0,45,1,4,120.0,152.0,0.0015,0.0058,0.006999999999999999,1.0
3.0,45,1,5,2.0,2.0,0.0002,0.0001,0.0001,1.0
7.0,45,1,6,7.0,8.0,0.0004,0.0003,0.0004,1.0
549.0,45,1,7,571.0,585.0,0.027999999999999997,0.0276,0.027000000000000003,1.0
0.0,45,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,2,0.0,0.0,0.0,0.0,0.0,0.0
7921.0,45,2,3,10041.0,10139.0,0.4044,0.48560000000000003,0.46840000000000004,6.0
0.0,45,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,5,0.0,0.0,0.0,0.0,0.0,0.0
5.0,45,2,6,16.0,19.0,0.0002,0.0008,0.0009,1.0
775.0,45,2,7,1462.0,1545.0,0.039599999999999996,0.0707,0.07139999999999999,2.0
810.0,45,3,1,917.0,825.0,0.0414,0.0443,0.0381,1.0
40.0,45,3,2,161.0,149.0,0.002,0.0078000000000000005,0.0069,1.0
2013.0,45,3,3,2456.0,2857.0,0.10279999999999999,0.1188,0.132,3.0
688.0,45,3,4,785.0,855.0,0.0351,0.038,0.0395,1.0
5318.0,45,3,5,2932.0,3228.0,0.27149999999999996,0.1418,0.1491,3.0
62.0,45,3,6,81.0,89.0,0.0032,0.0039000000000000003,0.0040999999999999995,1.0
1331.0,45,3,7,1109.0,1174.0,0.068,0.0536,0.0542,2.0
19588.0,45,4,8,20676.0,21646.0,1.0,1.0,1.0,6.0
0.0,45,1,1,12.0,13.0,0.0,0.0006,0.0006,1.0
0.0,45,1,2,0.0,1.0,0.0,0.0,0.0,0.0
0.0,45,1,3,7.0,7.0,0.0,0.0003,0.0003,1.0
16.0,45,1,4,120.0,152.0,0.0011,0.0058,0.006999999999999999,1.0
5.0,45,1,5,2.0,2.0,0.0004,0.0001,0.0001,1.0
29.0,45,1,6,7.0,8.0,0.0021,0.0003,0.0004,1.0
452.0,45,1,7,571.0,585.0,0.0321,0.0276,0.027000000000000003,1.0
0.0,45,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,2,0.0,0.0,0.0,0.0,0.0,0.0
6573.0,45,2,3,10041.0,10139.0,0.4664,0.48560000000000003,0.46840000000000004,6.0
0.0,45,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45,2,5,0.0,0.0,0.0,0.0,0.0,0.0
7.0,45,2,6,16.0,19.0,0.0005,0.0008,0.0009,1.0
401.0,45,2,7,1462.0,1545.0,0.0285,0.0707,0.07139999999999999,2.0
694.0,45,3,1,917.0,825.0,0.0493,0.0443,0.0381,1.0
160.0,45,3,2,161.0,149.0,0.011399999999999999,0.0078000000000000005,0.0069,1.0
1916.0,45,3,3,2456.0,2857.0,0.1359,0.1188,0.132,3.0
765.0,45,3,4,785.0,855.0,0.054299999999999994,0.038,0.0395,1.0
1997.0,45,3,5,2932.0,3228.0,0.1417,0.1418,0.1491,3.0
140.0,45,3,6,81.0,89.0,0.009899999999999999,0.0039000000000000003,0.0040999999999999995,1.0
938.0,45,3,7,1109.0,1174.0,0.0665,0.0536,0.0542,2.0
14093.0,45,4,8,20676.0,21646.0,1.0,1.0,1.0,6.0
6.0,45,1,1,12.0,13.0,0.0003,0.0006,0.0006,1.0
